,ngram,False,True,n,False_q,True_q,fpr,fpr_sig
264,IPR000494|IPR003961|IPR003961,0.9998637306778002,0.0017990070501723117,8.0,1.0,0.02988896922263773,0.0,True
265,IPR000494|IPR006211,0.993875431678946,0.018824564850551583,31.0,1.0,0.11396532663553348,0.05,True
266,IPR000494|IPR006211|IPR000494,0.9906095924163667,0.028722493031850333,28.0,1.0,0.15443196825761776,0.05,True
267,IPR000494|IPR032778,0.6270337703571209,0.6599141671725783,16.0,1.0,0.8921445582890404,0.65,False
268,IPR000494|IPR032778|IPR049328,0.666482023132634,0.6240456749813661,15.0,1.0,0.8543836784919764,0.56,False
269,IPR000504,0.9999999999999981,6.922310390197595e-15,212.0,1.0,2.7513521373962284e-12,0.52,False
270,IPR000504|IPR000504,0.9999999834201426,6.547924562320681e-08,84.0,1.0,7.689346866707036e-06,0.31,False
271,IPR000504|IPR000504|IPR000504,0.9906095924163667,0.028722493031850333,28.0,1.0,0.15443196825761776,0.56,False
272,IPR000504|IPR000504|IPR004087,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
273,IPR000504|IPR000504|IPR012975,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.03,True
274,IPR000504|IPR000504|IPR012996,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.37,False
275,IPR000504|IPR000504|IPR032296,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.05,True
276,IPR000504|IPR000504|IPR034987,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.01,True
277,IPR000504|IPR000690,0.6454476892363556,1.0,3.0,1.0,1.0,0.74,False
278,IPR000504|IPR001876,0.9982009929498277,0.015050583882185735,8.0,1.0,0.11396532663553348,0.02,True
279,IPR000504|IPR001878,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.2,False
280,IPR000504|IPR002004,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
281,IPR000504|IPR004087,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.0,True
282,IPR000504|IPR004087|IPR004087,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
283,IPR000504|IPR012975,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.02,True
284,IPR000504|IPR012996,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.39,False
285,IPR000504|IPR012996|IPR000504,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.38,False
286,IPR000504|IPR014886,0.6454476892363556,1.0,3.0,1.0,1.0,0.54,False
287,IPR000504|IPR025670,0.8882010414340457,0.35083585469282935,9.0,1.0,0.5610939631594948,0.26,False
288,IPR000504|IPR032296,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.06,False
289,IPR000504|IPR034987,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.18,False
290,IPR000504|IPR035617,0.5577922071864692,1.0,4.0,1.0,1.0,0.47,False
291,IPR000504|IPR035617|IPR000467,0.5577922071864692,1.0,4.0,1.0,1.0,0.35,False
292,IPR000504|IPR056611,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.27,False
293,IPR000504|IPR057951,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.03,True
294,IPR000519,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.83,False
295,IPR000519|IPR000322,0.7468702812489645,1.0,2.0,1.0,1.0,0.78,False
296,IPR000519|IPR000322|IPR048395,0.7468702812489645,1.0,2.0,1.0,1.0,0.75,False
297,IPR000519|IPR025887,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.37,False
298,IPR000519|IPR025887|IPR000322,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.36,False
299,IPR000532,0.48203586763882567,1.0,5.0,1.0,1.0,1.0,False
300,IPR000536,0.9835335565180128,0.03741334493806506,51.0,1.0,0.18289002203877214,0.58,False
301,IPR000538,0.998795235699686,0.007040135293472648,14.0,1.0,0.08101643443512957,0.14,False
302,IPR000538|IPR000538,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.06,False
303,IPR000538|IPR000538|IPR000742,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.01,True
304,IPR000538|IPR000742,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.01,True
305,IPR000538|IPR000742|IPR000742,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.0,True
306,IPR000538|IPR000782,0.7468702812489645,1.0,2.0,1.0,1.0,0.76,False
307,IPR000539,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.68,False
308,IPR000555,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.77,False
309,IPR000555|IPR012984,0.7468702812489645,1.0,2.0,1.0,1.0,0.53,False
310,IPR000562,0.9994694294000008,0.0031349140638258447,16.0,1.0,0.04420460991062435,0.08,False
311,IPR000562|IPR000562,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.3,False
312,IPR000562|IPR000562|IPR000562,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.11,False
313,IPR000562|IPR000562|IPR001818,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.29,False
314,IPR000562|IPR001304,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.0,True
315,IPR000562|IPR001304|IPR001304,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.02,True
316,IPR000562|IPR001818,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.29,False
317,IPR000562|IPR001818|IPR000585,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.21,False
318,IPR000566,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.28,False
319,IPR000569,0.8973193629644598,0.214820463887025,30.0,1.0,0.46495601023341643,0.56,False
320,IPR000571,0.9999999856981233,7.296780668395766e-08,56.0,1.0,8.378325714133538e-06,0.06,False
321,IPR000571|IPR000571,0.9997997034966899,0.0009724634920563118,25.0,1.0,0.01970477985668613,0.19,False
322,IPR000571|IPR000571|IPR000571,0.9968650859361742,0.014764197626003105,16.0,1.0,0.11396532663553348,0.24,False
323,IPR000571|IPR000571|IPR001841,0.7468702812489645,1.0,2.0,1.0,1.0,0.94,False
324,IPR000571|IPR000719,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
325,IPR000571|IPR001841,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
326,IPR000571|IPR004170,0.7468702812489645,1.0,2.0,1.0,1.0,0.88,False
327,IPR000571|IPR004170|IPR012317,0.7468702812489645,1.0,2.0,1.0,1.0,0.47,False
328,IPR000571|IPR014016,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.18,False
329,IPR000571|IPR014016|IPR041677,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.17,False
330,IPR000573,0.8882010414340457,0.35083585469282935,9.0,1.0,0.5610939631594948,0.31,False
331,IPR000582,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.61,False
332,IPR000585,0.666482023132634,0.6240456749813661,15.0,1.0,0.8543836784919764,0.92,False
333,IPR000585|IPR021805,0.6454476892363556,1.0,3.0,1.0,1.0,0.9,False
334,IPR000591,0.8306732406707265,0.34924284863740584,22.0,1.0,0.5610939631594948,0.93,False
335,IPR000591|IPR000591,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.62,False
336,IPR000591|IPR000591|IPR001478,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.5,False
337,IPR000591|IPR001478,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.53,False
338,IPR000591|IPR001478|IPR001478,0.48203586763882567,1.0,5.0,1.0,1.0,0.79,False
339,IPR000591|IPR024580,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
340,IPR000591|IPR040759,0.6454476892363556,1.0,3.0,1.0,1.0,0.9,False
341,IPR000591|IPR040759|IPR015898,0.6454476892363556,1.0,3.0,1.0,1.0,0.79,False
342,IPR000593,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.54,False
343,IPR000594,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.15,False
344,IPR000594|IPR018965,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
345,IPR000595,0.9712775069681496,0.07568523684204029,28.0,1.0,0.2777454678713226,0.57,False
346,IPR000595|IPR000595,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.07,False
347,IPR000595|IPR000719,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.05,True
348,IPR000595|IPR000719|IPR000961,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.04,True
349,IPR000601,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.92,False
350,IPR000602,0.5577922071864692,1.0,4.0,1.0,1.0,0.98,False
351,IPR000602|IPR015341,0.5577922071864692,1.0,4.0,1.0,1.0,0.95,False
352,IPR000602|IPR015341|IPR048534,0.6454476892363556,1.0,3.0,1.0,1.0,0.62,False
353,IPR000608,0.9994694294000008,0.0031349140638258447,16.0,1.0,0.04420460991062435,0.22,False
354,IPR000626,0.9999953028041512,2.1341643287665935e-05,43.0,1.0,0.0010603102968016335,0.24,False
355,IPR000626|IPR000626,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.62,False
356,IPR000626|IPR000626|IPR000626,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.58,False
357,IPR000626|IPR001975,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.03,True
358,IPR000626|IPR006636,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.04,True
359,IPR000626|IPR006636|IPR006636,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.02,True
360,IPR000626|IPR041185,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
361,IPR000626|IPR041185|IPR022007,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
362,IPR000626|IPR041565,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
363,IPR000626|IPR041565|IPR041170,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
364,IPR000642,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
365,IPR000644,0.9770131625385537,0.08830525029636611,13.0,1.0,0.2843895207094114,0.41,False
366,IPR000644|IPR000644,0.9841083838657676,0.06820727711639081,12.0,1.0,0.25191351026475434,0.14,False
367,IPR000644|IPR000644|IPR000644,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.48,False
368,IPR000651,0.9841083838657676,0.06820727711639081,12.0,1.0,0.25191351026475434,0.42,False
369,IPR000651|IPR000651,0.7468702812489645,1.0,2.0,1.0,1.0,0.75,False
370,IPR000651|IPR000651|IPR001895,0.7468702812489645,1.0,2.0,1.0,1.0,0.63,False
371,IPR000651|IPR001895,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.3,False
372,IPR000668,0.3110807983458626,1.0,8.0,1.0,1.0,1.0,False
373,IPR000679,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.59,False
374,IPR000679|IPR000679,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.28,False
375,IPR000679|IPR035170,0.7468702812489645,1.0,2.0,1.0,1.0,0.9,False
376,IPR000683,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.52,False
377,IPR000683|IPR015249,0.7468702812489645,1.0,2.0,1.0,1.0,0.32,False
378,IPR000683|IPR055170,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
379,IPR000687,0.7468702812489645,1.0,2.0,1.0,1.0,0.74,False
380,IPR000690,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.53,False
381,IPR000697,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.04,True
382,IPR000699,0.9993178818610982,0.004539262010690374,13.0,1.0,0.055977009091258134,0.01,True
383,IPR000699|IPR000699,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.0,True
384,IPR000699|IPR000699|IPR013662,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.0,True
385,IPR000699|IPR001870,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.2,False
386,IPR000699|IPR001870|IPR003032,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.2,False
387,IPR000699|IPR013662,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.02,True
388,IPR000699|IPR013662|IPR005821,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.04,True
389,IPR000716,0.9984421752509672,0.010419710145874169,11.0,1.0,0.09718166484428127,0.16,False
390,IPR000717,0.9852358023739969,0.05520546147238013,16.0,1.0,0.2131888037576892,0.28,False
391,IPR000717|IPR013586,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.0,True
392,IPR000717|IPR031910,0.7468702812489645,1.0,2.0,1.0,1.0,0.44,False
393,IPR000717|IPR031910|IPR031907,0.7468702812489645,1.0,2.0,1.0,1.0,0.17,False
394,IPR000717|IPR040780,0.7468702812489645,1.0,2.0,1.0,1.0,0.37,False
395,IPR000719,1.0,1.5321905536407292e-32,468.0,1.0,7.916828590661648e-29,0.0,True
396,IPR000719|IPR000504,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
397,IPR000719|IPR000719,0.6491641453071706,0.7311796200243008,9.0,1.0,0.9802815507694764,0.66,False
398,IPR000719|IPR000961,0.9998900484505889,0.0003860044995176561,48.0,1.0,0.009635194439650864,0.13,False
399,IPR000719|IPR000961|IPR001478,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.16,False
400,IPR000719|IPR000961|IPR011072,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.0,True
401,IPR000719|IPR000961|IPR031597,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
402,IPR000719|IPR001180,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
403,IPR000719|IPR001452,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
404,IPR000719|IPR001660,0.7452687452684845,0.5436875540272179,13.0,1.0,0.7637937987108849,0.81,False
405,IPR000719|IPR003598,0.6454476892363556,1.0,3.0,1.0,1.0,0.91,False
406,IPR000719|IPR005189,0.7468702812489645,1.0,2.0,1.0,1.0,0.49,False
407,IPR000719|IPR015015,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
408,IPR000719|IPR015940,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.55,False
409,IPR000719|IPR015940|IPR001772,0.7468702812489645,1.0,2.0,1.0,1.0,0.35,False
410,IPR000719|IPR022247,0.6454476892363556,1.0,3.0,1.0,1.0,0.65,False
411,IPR000719|IPR024678,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.16,False
412,IPR000719|IPR024678|IPR056865,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.35,False
413,IPR000719|IPR041087,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
414,IPR000719|IPR046873,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.37,False
415,IPR000719|IPR048288,0.6454476892363556,1.0,3.0,1.0,1.0,0.52,False
416,IPR000722,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.25,False
417,IPR000722|IPR007066,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.2,False
418,IPR000722|IPR007066|IPR007083,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
419,IPR000727,0.9980044862015983,0.010403216290186638,15.0,1.0,0.09718166484428127,0.37,False
420,IPR000731,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.7,False
421,IPR000738,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.09,False
422,IPR000742,1.0,9.075548771947432e-26,261.0,1.0,1.563112016821746e-22,0.09,False
423,IPR000742|IPR000034,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.64,False
424,IPR000742|IPR000034|IPR002049,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.52,False
425,IPR000742|IPR000436,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
426,IPR000742|IPR000538,0.7468702812489645,1.0,2.0,1.0,1.0,0.75,False
427,IPR000742|IPR000538|IPR000782,0.7468702812489645,1.0,2.0,1.0,1.0,0.75,False
428,IPR000742|IPR000742,1.0,4.434629507264099e-21,182.0,1.0,3.818955110672266e-18,0.01,True
429,IPR000742|IPR000742|IPR000034,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.58,False
430,IPR000742|IPR000742|IPR000538,0.7468702812489645,1.0,2.0,1.0,1.0,0.75,False
431,IPR000742|IPR000742|IPR000742,1.0,6.590036319954938e-18,142.0,1.0,3.783413073911907e-15,0.0,True
432,IPR000742|IPR000742|IPR000800,0.9999998643017186,3.9770820256792034e-06,10.0,1.0,0.0002854108725928395,0.0,True
433,IPR000742|IPR000742|IPR000859,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
434,IPR000742|IPR000742|IPR001007,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.27,False
435,IPR000742|IPR000742|IPR001254,0.6454476892363556,1.0,3.0,1.0,1.0,0.92,False
436,IPR000742|IPR000742|IPR001304,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
437,IPR000742|IPR000742|IPR001791,0.9999966001714489,2.672206807724356e-05,21.0,1.0,0.0012218842987178537,0.0,True
438,IPR000742|IPR000742|IPR002035,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.52,False
439,IPR000742|IPR000742|IPR002049,0.9999934459906679,4.689012682235366e-05,22.0,1.0,0.0018637021945469333,0.02,True
440,IPR000742|IPR000742|IPR003961,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.64,False
441,IPR000742|IPR000742|IPR009254,0.9999871656375678,0.0001683586704031004,11.0,1.0,0.005117113235134234,0.0,True
442,IPR000742|IPR000742|IPR017878,0.9492312765443287,0.17929575956011234,11.0,1.0,0.46495601023341643,0.53,False
443,IPR000742|IPR000742|IPR045769,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
444,IPR000742|IPR000742|IPR055088,0.48203586763882567,1.0,5.0,1.0,1.0,0.98,False
445,IPR000742|IPR000742|IPR056820,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.04,True
446,IPR000742|IPR000800,0.9999998643017186,3.9770820256792034e-06,10.0,1.0,0.0002854108725928395,0.0,True
447,IPR000742|IPR000800|IPR000800,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
448,IPR000742|IPR000800|IPR010660,0.9999998858242548,5.947659310172015e-06,8.0,1.0,0.00039237011730286947,0.0,True
449,IPR000742|IPR000859,0.9996433922641071,0.0027590417621726113,12.0,1.0,0.03993268567267754,0.07,False
450,IPR000742|IPR000859|IPR000742,0.9996383931419804,0.0035957572903632324,9.0,1.0,0.04915152888705508,0.01,True
451,IPR000742|IPR000859|IPR000859,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.0,True
452,IPR000742|IPR001007,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.06,False
453,IPR000742|IPR001007|IPR001846,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
454,IPR000742|IPR001254,0.6454476892363556,1.0,3.0,1.0,1.0,0.95,False
455,IPR000742|IPR001304,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.03,True
456,IPR000742|IPR001304|IPR000436,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.03,True
457,IPR000742|IPR001791,0.9999945879907551,3.548963798117044e-05,25.0,1.0,0.0015853199248243271,0.03,True
458,IPR000742|IPR001791|IPR000742,0.9999925577680782,5.965119971928466e-05,19.0,1.0,0.002300132454847342,0.0,True
459,IPR000742|IPR001791|IPR001791,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.18,False
460,IPR000742|IPR001791|IPR003585,0.7468702812489645,1.0,2.0,1.0,1.0,0.94,False
461,IPR000742|IPR002035,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.68,False
462,IPR000742|IPR002035|IPR019466,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.51,False
463,IPR000742|IPR002049,0.9999945879907551,3.548963798117044e-05,25.0,1.0,0.0015853199248243271,0.03,True
464,IPR000742|IPR002049|IPR000034,0.9999934198020738,7.759881902802652e-05,13.0,1.0,0.0028236133656184014,0.0,True
465,IPR000742|IPR002049|IPR000742,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.75,False
466,IPR000742|IPR002049|IPR002049,0.9968650859361742,0.014764197626003105,16.0,1.0,0.11396532663553348,0.03,True
467,IPR000742|IPR002049|IPR009254,0.6454476892363556,1.0,3.0,1.0,1.0,0.5,False
468,IPR000742|IPR002154,0.7560615614775611,0.6400188695026718,7.0,1.0,0.866381320073436,0.26,False
469,IPR000742|IPR003961,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.82,False
470,IPR000742|IPR003961|IPR003961,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.62,False
471,IPR000742|IPR009254,0.9999871656375678,0.0001683586704031004,11.0,1.0,0.005117113235134234,0.0,True
472,IPR000742|IPR009254|IPR010307,0.9999960229179743,6.938865623975527e-05,10.0,1.0,0.0025427743744029464,0.0,True
473,IPR000742|IPR012896,0.7468702812489645,1.0,2.0,1.0,1.0,0.63,False
474,IPR000742|IPR017878,0.9492312765443287,0.17929575956011234,11.0,1.0,0.46495601023341643,0.57,False
